client_id,clnt_tenure_yr,clnt_tenure_mnth,clnt_age,gendr,num_accts,bal,calls_6_mnth,logons_6_mnth,variation
9112859,14.0,170.0,37.5,F,2.0,137292.71,4.0,7.0,control
3457070,27.0,333.0,50.0,M,2.0,48910.36,2.0,5.0,control
453167,14.0,172.0,64.0,F,2.0,24526.63,3.0,6.0,control
9776350,8.0,97.0,29.5,U,2.0,49516.45,1.0,4.0,control
9634441,4.0,59.0,30.5,U,2.0,50112.09,1.0,4.0,control
4353523,13.0,164.0,45.0,M,2.0,37158.51,1.0,4.0,control
7703063,16.0,196.0,37.0,M,2.0,42075.59,5.0,8.0,control
9577290,8.0,106.0,30.0,F,2.0,56645.3,2.0,5.0,control
940157,20.0,250.0,53.0,F,3.0,187491.31,5.0,8.0,control
4931597,19.0,238.0,27.5,F,2.0,30189.44,0.0,3.0,control
6438861,17.0,214.0,31.0,F,2.0,109787.8,6.0,9.0,control
7154384,2.0,34.0,54.5,U,2.0,63355.62,5.0,8.0,control
8046317,6.0,76.0,61.0,U,2.0,27045.14,3.0,6.0,control
8611255,13.0,157.0,52.5,M,3.0,174345.02999999997,2.0,6.0,control
2329201,4.0,59.0,66.0,M,2.0,375840.19,5.0,8.0,control
8012314,4.0,56.0,41.0,U,2.0,34660.63,4.0,7.0,control
5603421,10.0,130.0,69.5,F,2.0,117856.67,1.0,4.0,control
8149955,6.0,77.0,27.5,U,2.0,38969.29,2.0,5.0,control
1375628,15.0,185.0,57.0,M,3.0,192177.76,6.0,9.0,control
3084223,32.0,394.0,57.5,M,4.0,2452515.05,5.0,8.0,control
660424,10.0,122.0,29.5,M,2.0,64419.69,1.0,4.0,control
3304630,15.0,189.0,33.0,F,2.0,84236.26999999999,1.0,4.0,control
7645447,7.0,87.0,24.5,U,3.0,80372.68,6.0,9.0,control
1013661,5.0,60.0,58.0,M,2.0,90713.2,6.0,9.0,control
7259678,8.0,102.0,43.5,U,3.0,143039.13,1.0,4.0,control
3257276,12.0,145.0,70.0,U,3.0,428105.13,1.0,4.0,control
8267456,6.0,82.0,65.0,U,2.0,297342.44,1.0,4.0,control
5230191,14.0,168.0,31.5,F,2.0,62679.52,0.0,3.0,control
2176343,8.0,104.0,56.0,F,2.0,37621.76,2.0,5.0,control
2694302,13.0,159.0,50.5,F,2.0,604507.86,1.0,4.0,control
1679331,5.0,69.0,59.0,U,3.0,1266821.36,6.0,9.0,control
8229869,32.0,395.0,81.0,F,2.0,247959.57,3.0,6.0,control
5574005,10.0,124.0,34.0,M,2.0,64546.31,6.0,9.0,control
4965266,9.0,118.0,62.0,M,2.0,313155.01,6.0,9.0,control
8635033,13.0,164.0,32.0,M,2.0,36006.05,6.0,9.0,control
3587810,6.0,76.0,51.0,U,2.0,50897.39,6.0,9.0,control
4956387,5.0,71.0,66.0,U,2.0,44269.99,6.0,9.0,control
1558312,23.0,276.0,64.0,F,2.0,27918.86,2.0,5.0,control
4962802,17.0,205.0,66.0,F,2.0,105328.63,4.0,7.0,control
9034572,5.0,60.0,53.5,U,2.0,401005.4,4.0,7.0,control
2227005,9.0,110.0,34.5,M,2.0,25649.87,0.0,3.0,control
1599935,4.0,58.0,38.0,U,2.0,59493.7,3.0,6.0,control
6798656,8.0,97.0,37.5,U,2.0,45006.59,3.0,6.0,control
2797503,14.0,168.0,29.5,M,2.0,41684.14,1.0,4.0,control
4726433,14.0,170.0,60.5,M,2.0,73585.5,5.0,8.0,control
5847586,15.0,182.0,45.5,F,2.0,34059.83,0.0,3.0,control
2809689,9.0,110.0,32.5,M,2.0,158378.81,0.0,3.0,control
2416805,14.0,178.0,57.0,F,2.0,63152.27,0.0,3.0,control
612944,7.0,87.0,49.0,U,2.0,62782.19,6.0,9.0,control
5997395,6.0,82.0,33.0,U,2.0,54149.65,3.0,6.0,control
5520072,9.0,114.0,46.0,F,2.0,201885.09000000003,3.0,6.0,control
5790417,11.0,136.0,36.0,M,2.0,36080.17,6.0,9.0,control
3282755,13.0,159.0,29.5,M,2.0,24604.63,2.0,5.0,control
507138,22.0,265.0,34.0,F,2.0,58827.74,5.0,8.0,control
8473396,21.0,261.0,67.5,F,2.0,152762.07,1.0,4.0,control
6861827,21.0,254.0,58.0,F,3.0,64483.23,4.0,7.0,control
5422947,20.0,248.0,55.5,F,2.0,194315.33,1.0,4.0,control
1138735,19.0,230.0,71.0,F,2.0,130202.55,3.0,6.0,control
1037251,18.0,218.0,53.0,M,3.0,245240.77,2.0,5.0,control
2153656,6.0,76.0,30.0,M,4.0,300192.61,3.0,6.0,control
5696039,10.0,131.0,44.0,F,2.0,123849.68,3.0,6.0,control
766994,10.0,130.0,30.5,M,2.0,58112.26,1.0,4.0,control
6084875,8.0,98.0,51.0,U,2.0,115785.31,4.0,7.0,control
5827444,16.0,192.0,57.5,F,3.0,118319.14,3.0,6.0,control
9048769,4.0,57.0,22.0,U,2.0,23796.98,2.0,5.0,control
608002,5.0,61.0,35.5,U,2.0,60954.11,3.0,6.0,control
7649914,6.0,76.0,24.0,M,2.0,27224.02,4.0,7.0,control
2447983,13.0,166.0,54.0,M,3.0,74806.36,0.0,3.0,control
4266877,15.0,185.0,55.5,F,4.0,67217.48,2.0,5.0,control
6305342,5.0,65.0,23.5,U,2.0,32337.45,0.0,3.0,control
617979,12.0,145.0,44.0,M,2.0,54629.21,6.0,9.0,control
8725305,26.0,323.0,26.5,F,2.0,27968.54,0.0,3.0,control
6958491,15.0,186.0,57.5,F,3.0,56044.83,6.0,9.0,control
9281398,6.0,73.0,37.5,M,2.0,31378.32,4.0,7.0,control
1781660,12.0,149.0,38.0,F,2.0,119704.07,0.0,3.0,control
8289125,33.0,406.0,63.0,F,2.0,113740.35,6.0,9.0,control
3252191,13.0,167.0,31.5,F,2.0,109889.02,1.0,4.0,control
5554534,9.0,109.0,74.5,F,2.0,154257.34999999998,2.0,5.0,control
7575259,8.0,104.0,36.0,F,2.0,27624.76,3.0,6.0,control
9970264,15.0,191.0,53.0,F,2.0,71827.03,2.0,5.0,control
5382468,16.0,193.0,57.0,F,2.0,162329.87,5.0,8.0,control
2314798,21.0,261.0,58.5,F,3.0,210488.99,5.0,8.0,control
4827788,20.0,250.0,51.0,U,2.0,39073.83,1.0,4.0,control
125679,4.0,58.0,22.5,U,3.0,77553.06,4.0,7.0,control
5127982,6.0,83.0,22.0,U,2.0,42638.87,2.0,5.0,control
2338216,14.0,170.0,68.0,M,2.0,87537.68,5.0,8.0,control
5022191,9.0,108.0,36.5,F,3.0,78760.26999999999,5.0,8.0,control
6583420,4.0,58.0,28.5,U,2.0,37676.03,0.0,3.0,control
7324324,15.0,189.0,59.0,F,2.0,44374.94,0.0,3.0,control
2532676,17.0,205.0,45.5,M,2.0,250490.12,6.0,9.0,control
5358622,6.0,83.0,26.0,U,2.0,49910.87,6.0,9.0,control
3163173,4.0,54.0,62.0,M,2.0,53256.44,3.0,6.0,control
800712,12.0,145.0,52.0,M,2.0,104729.88,2.0,5.0,control
9257359,12.0,146.0,53.0,M,2.0,186081.51,6.0,9.0,control
7729241,18.0,220.0,76.5,M,2.0,33277.27,2.0,5.0,control
1242301,6.0,81.0,25.0,U,2.0,43444.99,5.0,8.0,control
7954237,8.0,96.0,27.5,U,2.0,31848.11,6.0,9.0,control
9974438,14.0,175.0,41.0,M,2.0,30811.73,4.0,7.0,control
4404464,5.0,70.0,23.0,U,2.0,39204.69,0.0,3.0,control
237500,14.0,178.0,53.0,F,2.0,67777.29000000001,1.0,5.0,control
4286767,11.0,138.0,56.5,F,2.0,33185.619999999995,0.0,3.0,control
3495630,7.0,95.0,77.5,U,2.0,35564.119999999995,6.0,9.0,control
1146189,5.0,66.0,27.5,U,2.0,119912.9,2.0,5.0,control
413583,8.0,101.0,60.0,U,2.0,179377.36,6.0,9.0,control
2975818,14.0,178.0,39.5,M,2.0,76250.39,0.0,3.0,control
5286206,15.0,182.0,49.0,F,2.0,50640.42,2.0,5.0,control
2074094,5.0,60.0,25.0,M,2.0,29343.6,0.0,3.0,control
786681,19.0,239.0,56.5,U,2.0,81348.65,3.0,6.0,control
7755406,18.0,223.0,40.0,F,3.0,127357.19,5.0,8.0,control
6676076,11.0,137.0,43.0,M,2.0,79544.22,0.0,3.0,control
8906223,12.0,149.0,40.0,F,2.0,75513.84,6.0,9.0,control
5014608,5.0,60.0,27.0,U,2.0,26332.59,3.0,6.0,control
5481163,28.0,347.0,28.5,F,3.0,26670.13,1.0,4.0,control
6526646,6.0,77.0,37.0,F,2.0,35324.86,0.0,3.0,control
9478730,6.0,77.0,32.5,U,2.0,36255.8,5.0,8.0,control
4514608,12.0,154.0,60.5,M,2.0,124919.83,0.0,3.0,control
2173953,4.0,59.0,40.5,U,2.0,47636.5,2.0,5.0,control
6227290,5.0,66.0,43.0,U,2.0,320661.03,0.0,3.0,control
8102225,14.0,174.0,52.5,F,2.0,62783.71,2.0,5.0,control
1416973,16.0,195.0,66.0,F,2.0,38309.73,5.0,8.0,control
5242709,14.0,178.0,58.0,M,2.0,24507.3,0.0,3.0,control
6182851,15.0,183.0,35.5,M,2.0,115262.08,0.0,3.0,control
8586252,20.0,243.0,61.5,M,2.0,598872.68,6.0,9.0,control
9032753,9.0,114.0,50.0,M,2.0,817316.12,6.0,9.0,control
5637407,4.0,58.0,31.0,U,2.0,44269.55,0.0,3.0,control
9664692,10.0,128.0,47.5,U,2.0,652780.16,6.0,9.0,control
8981296,14.0,178.0,52.0,F,2.0,134150.71,2.0,5.0,control
221558,6.0,73.0,32.0,U,2.0,68835.51,5.0,8.0,control
5532596,5.0,60.0,45.0,F,2.0,52503.74,6.0,9.0,control
7040441,9.0,119.0,32.0,M,2.0,24287.69,2.0,5.0,control
2368401,17.0,210.0,62.0,F,2.0,31676.38,3.0,6.0,control
4712959,13.0,160.0,53.0,M,3.0,83357.97,6.0,9.0,control
9148510,20.0,242.0,24.5,M,3.0,64249.33,6.0,9.0,control
6342356,17.0,205.0,55.0,M,2.0,111765.43,1.0,4.0,control
2806397,5.0,71.0,48.5,U,3.0,400173.4,4.0,7.0,control
1146673,19.0,238.0,55.0,F,2.0,48518.72,4.0,7.0,control
1986592,14.0,172.0,28.5,F,2.0,75130.67,2.0,6.0,control
9513675,4.0,58.0,35.5,U,3.0,38850.5,6.0,9.0,control
8909517,15.0,180.0,73.0,M,2.0,631341.99,0.0,5.0,control
1721774,11.0,140.0,36.5,F,2.0,27989.13,1.0,4.0,control
330243,19.0,231.0,47.0,F,2.0,109140.68,0.0,3.0,control
9542549,4.0,56.0,23.0,U,2.0,49480.92999999999,6.0,9.0,control
5645633,16.0,201.0,67.5,F,2.0,309551.95,6.0,9.0,control
6671803,5.0,65.0,50.0,M,2.0,173249.24,1.0,4.0,control
9096993,4.0,57.0,70.0,F,2.0,101152.64,4.0,8.0,control
4787070,13.0,165.0,58.0,M,2.0,354265.83,3.0,6.0,control
7551676,4.0,59.0,32.0,U,2.0,59315.9,5.0,8.0,control
8315431,9.0,115.0,29.0,U,5.0,248203.42,6.0,9.0,control
9578977,13.0,157.0,33.5,M,3.0,128708.2,6.0,9.0,control
1378044,12.0,154.0,59.0,F,2.0,55632.47,3.0,6.0,control
4236442,6.0,73.0,30.5,U,2.0,57943.31,2.0,5.0,control
7553011,16.0,195.0,59.5,M,2.0,200225.62,5.0,8.0,control
2688576,21.0,252.0,64.0,F,2.0,38139.29,2.0,5.0,control
4960297,32.0,394.0,82.0,F,3.0,264057.46,6.0,9.0,control
1596001,4.0,59.0,30.0,U,2.0,33084.49,6.0,9.0,control
2193622,16.0,192.0,56.5,F,2.0,87263.12,2.0,5.0,control
2408953,13.0,166.0,42.5,F,2.0,153995.75,2.0,5.0,control
7207475,15.0,184.0,63.5,M,3.0,40926.3,3.0,6.0,control
1662418,10.0,124.0,30.0,F,2.0,88277.26,2.0,5.0,control
7787121,14.0,177.0,39.5,M,2.0,26910.64,1.0,4.0,control
4350140,13.0,162.0,36.5,M,3.0,891321.03,6.0,9.0,control
7305466,8.0,96.0,50.0,U,2.0,49006.13,0.0,3.0,control
1599600,6.0,82.0,56.0,U,2.0,60161.06,1.0,4.0,control
1011263,15.0,188.0,53.0,M,2.0,31292.3,1.0,4.0,control
4117506,4.0,58.0,33.0,U,2.0,44360.85,0.0,3.0,control
9349923,5.0,61.0,27.5,U,2.0,25100.67,0.0,3.0,control
5743376,40.0,485.0,66.5,M,3.0,3228350.47,6.0,9.0,control
7461823,13.0,157.0,61.5,M,2.0,102574.06,5.0,8.0,control
2276676,5.0,65.0,24.0,U,3.0,61611.05,3.0,6.0,control
9130631,8.0,102.0,56.0,U,2.0,101663.57,5.0,8.0,control
8699252,4.0,58.0,45.5,U,4.0,52810.32,1.0,4.0,control
9704686,6.0,81.0,26.5,U,3.0,76120.39,5.0,8.0,control
4424716,14.0,169.0,66.0,F,2.0,44980.09,0.0,3.0,control
5002974,6.0,80.0,59.0,U,2.0,66561.59,5.0,8.0,control
9867278,6.0,82.0,39.0,U,2.0,94856.39,1.0,4.0,control
2254043,13.0,162.0,66.5,M,3.0,3133112.22,6.0,9.0,control
8015112,7.0,84.0,53.5,U,2.0,34617.3,0.0,3.0,control
2831158,15.0,188.0,50.5,M,2.0,162803.71000000002,0.0,3.0,control
2054719,7.0,91.0,39.5,M,2.0,44628.67999999999,6.0,9.0,control
2641426,13.0,163.0,34.0,M,3.0,47691.92,6.0,9.0,control
1642693,6.0,81.0,28.0,U,2.0,35111.66,1.0,4.0,control
1278603,6.0,75.0,65.5,M,2.0,128838.27,5.0,8.0,control
1704369,8.0,99.0,43.5,F,2.0,68963.68,2.0,5.0,control
1731327,14.0,172.0,42.5,U,2.0,36150.77,0.0,3.0,control
8980435,9.0,113.0,24.5,F,2.0,31734.18,0.0,3.0,control
4537053,9.0,118.0,58.0,U,2.0,58763.13,1.0,4.0,control
6747982,6.0,81.0,61.0,F,2.0,66660.04999999999,2.0,5.0,control
6588578,10.0,129.0,33.0,F,2.0,33018.19,0.0,3.0,control
6027530,5.0,69.0,59.5,U,2.0,43601.51,6.0,9.0,control
8061414,29.0,359.0,48.5,M,3.0,33371.1,1.0,4.0,control
7723133,13.0,164.0,60.0,F,2.0,177895.15999999997,6.0,9.0,control
1389625,26.0,319.0,52.5,M,3.0,33509.22,6.0,9.0,control
9753307,13.0,164.0,63.5,F,2.0,36190.42,3.0,6.0,control
12045,12.0,154.0,37.0,F,2.0,140704.74,2.0,5.0,control
8841792,23.0,276.0,35.0,M,3.0,153269.3,2.0,5.0,control
5644611,20.0,242.0,62.5,F,2.0,77027.53,6.0,9.0,control
8593839,20.0,241.0,74.0,M,3.0,169299.97999999998,3.0,6.0,control
1822632,19.0,234.0,40.0,F,2.0,159053.84999999998,2.0,5.0,control
3379197,26.0,312.0,58.5,F,4.0,200557.99,6.0,9.0,control
49412,11.0,136.0,51.5,M,2.0,238126.92,1.0,4.0,control
8388524,11.0,143.0,71.0,F,2.0,50790.98,4.0,7.0,control
6202302,28.0,341.0,58.5,M,3.0,130442.45,3.0,6.0,control
2478101,12.0,150.0,60.0,M,3.0,131522.71,4.0,7.0,control
4028644,6.0,75.0,53.5,M,2.0,29733.59,0.0,3.0,control
6922509,7.0,89.0,21.0,U,2.0,47131.05,1.0,4.0,control
7685319,12.0,154.0,72.0,U,2.0,47245.62,5.0,8.0,control
9106700,11.0,140.0,42.5,M,2.0,77487.82,5.0,8.0,control
5062093,7.0,89.0,43.0,U,3.0,51986.58,2.0,5.0,control
6272729,5.0,62.0,36.0,F,2.0,108405.9,6.0,9.0,control
926432,14.0,174.0,53.5,M,2.0,558155.4700000001,5.0,8.0,control
6169793,27.0,329.0,80.0,M,3.0,138632.15,4.0,7.0,control
983319,7.0,95.0,63.5,U,2.0,81010.91,6.0,9.0,control
969981,8.0,96.0,56.5,U,2.0,29980.1,3.0,6.0,control
7836881,24.0,288.0,75.5,M,2.0,35001.53,6.0,9.0,control
5389637,25.0,308.0,73.0,M,2.0,31955.22,1.0,4.0,control
4767794,22.0,272.0,46.0,M,2.0,3494732.32,5.0,8.0,control
4597628,22.0,264.0,61.5,M,3.0,2387411.46,6.0,9.0,control
8319134,17.0,214.0,67.5,F,4.0,83115.0,2.0,5.0,control
3381737,17.0,205.0,23.0,M,2.0,30869.46,3.0,6.0,control
6579246,13.0,159.0,25.0,M,2.0,73561.43,0.0,3.0,control
1862191,10.0,125.0,55.0,M,2.0,68663.17,3.0,6.0,control
9912025,5.0,67.0,31.0,U,3.0,251598.19,0.0,3.0,control
8099995,15.0,189.0,33.5,F,3.0,88423.70999999999,3.0,6.0,control
1223405,5.0,62.0,30.5,U,2.0,327819.91,0.0,3.0,control
3749720,16.0,203.0,44.0,F,2.0,69150.45999999999,0.0,3.0,control
2463601,5.0,71.0,60.5,M,3.0,153295.01,2.0,5.0,control
2931057,15.0,191.0,46.0,F,2.0,47261.45,4.0,7.0,control
3860424,4.0,58.0,57.0,U,2.0,81735.20999999999,6.0,9.0,control
2432399,6.0,82.0,41.0,U,2.0,40664.97,0.0,3.0,control
3988709,15.0,190.0,45.0,M,3.0,40636.81,1.0,4.0,control
2368093,6.0,75.0,36.5,U,2.0,68724.79000000001,3.0,6.0,control
1767070,7.0,92.0,30.5,U,2.0,44909.25,1.0,4.0,control
7415537,8.0,98.0,49.0,U,2.0,33124.5,3.0,6.0,control
8840459,5.0,65.0,62.0,U,2.0,515358.93,4.0,7.0,control
2720367,8.0,96.0,27.0,U,2.0,72393.64,6.0,9.0,control
4000356,10.0,121.0,43.0,F,2.0,91362.77,1.0,4.0,control
1475249,23.0,277.0,65.5,M,2.0,314162.03,5.0,9.0,control
1105128,13.0,167.0,47.0,F,2.0,97777.56,2.0,5.0,control
6683468,19.0,228.0,67.0,M,2.0,248927.94,5.0,8.0,control
7652498,5.0,60.0,55.5,U,3.0,32379.05,6.0,9.0,control
5384503,4.0,57.0,23.0,U,4.0,32629.28,6.0,9.0,control
5718011,7.0,95.0,24.5,U,2.0,25454.73,0.0,3.0,control
7761667,7.0,87.0,38.0,U,2.0,66182.88,2.0,5.0,control
8947191,6.0,73.0,42.5,U,2.0,38171.34,0.0,3.0,control
241571,4.0,57.0,68.5,U,2.0,28389.27,6.0,9.0,control
7972724,6.0,73.0,22.5,U,2.0,29369.47,6.0,9.0,control
8077984,14.0,175.0,38.0,F,2.0,91172.95,1.0,5.0,control
9696533,16.0,192.0,58.0,F,2.0,790634.7200000001,6.0,9.0,control
9212533,5.0,71.0,25.0,U,2.0,41255.91,6.0,9.0,control
7507388,4.0,59.0,21.5,U,3.0,54318.52,5.0,8.0,control
5580775,6.0,82.0,26.0,U,3.0,113987.45,4.0,7.0,control
2863360,16.0,193.0,70.0,M,2.0,328444.37,6.0,9.0,control
7266777,7.0,84.0,25.5,U,3.0,106626.9,6.0,9.0,control
8605448,15.0,190.0,57.5,F,2.0,29764.47,0.0,3.0,control
929347,4.0,49.0,64.5,U,2.0,66154.9,6.0,9.0,control
4055969,12.0,155.0,57.0,F,2.0,112774.86,3.0,6.0,control
2151221,4.0,58.0,33.5,U,2.0,41025.07,1.0,4.0,control
9078686,13.0,166.0,52.0,M,2.0,865210.29,1.0,4.0,control
5133112,21.0,254.0,53.0,F,2.0,34364.21,6.0,9.0,control
1213963,18.0,221.0,50.0,M,2.0,78516.13,3.0,6.0,control
9553121,7.0,94.0,42.0,U,2.0,61018.52,5.0,9.0,control
4767901,12.0,155.0,51.5,M,2.0,39266.97,6.0,9.0,control
3203562,4.0,56.0,26.0,U,2.0,33698.0,6.0,9.0,control
5183929,9.0,110.0,34.0,F,2.0,46009.44,1.0,4.0,control
6539582,6.0,83.0,23.5,U,3.0,57631.07,5.0,8.0,control
6365485,15.0,183.0,59.5,M,3.0,81063.84,6.0,9.0,control
5778964,15.0,189.0,34.5,M,3.0,104356.29,5.0,8.0,control
4736912,5.0,70.0,23.0,U,2.0,55125.3,2.0,5.0,control
536450,4.0,58.0,22.0,U,3.0,64177.8,6.0,9.0,control
8336492,10.0,131.0,44.5,M,3.0,308490.91,4.0,7.0,control
9828089,14.0,178.0,63.5,M,2.0,47165.22,1.0,4.0,control
7754205,6.0,82.0,54.0,U,2.0,364834.5,3.0,6.0,control
1181698,13.0,160.0,70.0,M,2.0,77583.42,2.0,5.0,control
732778,15.0,183.0,48.0,F,2.0,149912.37,1.0,4.0,control
7400219,6.0,76.0,25.5,U,2.0,37329.52,4.0,7.0,control
5734691,8.0,96.0,40.0,U,3.0,110781.43,6.0,9.0,control
8514501,6.0,83.0,43.5,U,2.0,28615.45,0.0,3.0,control
2261493,8.0,97.0,58.0,M,3.0,180283.23,6.0,9.0,control
613664,12.0,155.0,34.5,M,2.0,87863.62,3.0,6.0,control
3665128,7.0,91.0,46.5,U,2.0,35049.77,0.0,3.0,control
3037882,5.0,69.0,38.5,F,2.0,59565.24,4.0,8.0,control
9337376,14.0,177.0,57.0,M,2.0,157522.71000000002,1.0,4.0,control
6202761,11.0,135.0,37.5,M,2.0,72721.68,5.0,8.0,control
2622312,6.0,72.0,24.5,U,3.0,84661.82,1.0,4.0,control
3189730,20.0,243.0,51.5,F,2.0,273689.76,3.0,6.0,control
1406079,10.0,127.0,52.0,M,3.0,171808.87,2.0,5.0,control
4600811,8.0,107.0,41.0,F,3.0,114934.15,2.0,5.0,control
1454475,7.0,94.0,35.0,U,2.0,76505.5,1.0,4.0,control
7357596,23.0,280.0,21.5,F,2.0,34698.47,1.0,4.0,control
9561503,22.0,275.0,31.0,M,3.0,44798.61,4.0,7.0,control
4958552,22.0,270.0,46.5,F,2.0,118978.68,2.0,5.0,control
8723535,21.0,252.0,70.5,F,2.0,50215.22,0.0,5.0,control
239685,21.0,253.0,61.0,F,2.0,183754.33,6.0,9.0,control
5089420,16.0,203.0,48.5,M,2.0,1775907.3199999998,5.0,9.0,control
8261716,6.0,76.0,30.5,U,2.0,48685.17,3.0,6.0,control
1057612,16.0,200.0,59.0,M,2.0,94091.37,4.0,7.0,control
5707180,15.0,188.0,44.0,F,2.0,42624.81,1.0,4.0,control
1201610,5.0,64.0,48.0,U,2.0,31842.12,1.0,4.0,control
2825376,6.0,79.0,32.5,U,2.0,26881.46,0.0,3.0,control
6071692,8.0,107.0,53.0,M,2.0,292455.39,1.0,4.0,control
251184,13.0,167.0,60.5,F,2.0,30794.31,1.0,4.0,control
3610018,12.0,150.0,58.5,U,2.0,175438.26,6.0,9.0,control
2690825,5.0,70.0,35.5,U,2.0,34979.06,1.0,4.0,control
5221707,4.0,59.0,30.0,M,2.0,29078.68,1.0,4.0,control
590547,12.0,154.0,47.5,F,2.0,64483.02,1.0,4.0,control
2371545,16.0,196.0,53.5,F,2.0,54570.14,1.0,4.0,control
5934113,10.0,128.0,62.0,M,2.0,40875.72,6.0,9.0,control
7683151,11.0,143.0,35.0,M,3.0,80436.89,2.0,5.0,control
6063905,22.0,272.0,54.0,F,2.0,121258.75,3.0,6.0,control
8259569,21.0,258.0,72.0,M,3.0,767518.56,5.0,8.0,control
1115570,18.0,225.0,61.0,M,2.0,72110.15,6.0,9.0,control
9189287,5.0,70.0,34.5,M,2.0,45456.3,6.0,9.0,control
7861081,7.0,85.0,52.0,U,3.0,159475.88,6.0,9.0,control
7731145,11.0,133.0,63.0,F,2.0,64223.76,2.0,5.0,control
3431165,4.0,57.0,29.5,U,2.0,55799.81,1.0,4.0,control
3766077,10.0,128.0,54.5,M,2.0,641706.42,5.0,8.0,control
3292707,8.0,106.0,28.5,F,2.0,37846.27,1.0,4.0,control
5034038,11.0,137.0,30.0,M,2.0,359372.24,3.0,6.0,control
5072791,18.0,222.0,56.5,F,2.0,144878.21,6.0,9.0,control
7023981,11.0,133.0,30.5,M,2.0,35382.81,1.0,4.0,control
3658118,6.0,82.0,53.5,U,2.0,367298.79,6.0,9.0,control
4545467,6.0,82.0,50.5,U,2.0,70783.2,2.0,5.0,control
6571308,5.0,64.0,53.5,U,2.0,26281.93,0.0,3.0,control
7111860,9.0,109.0,23.0,M,3.0,86830.97,6.0,9.0,control
528504,5.0,71.0,30.5,U,3.0,101066.5,3.0,6.0,control
8093368,4.0,56.0,75.0,M,2.0,36387.09,3.0,6.0,control
766105,4.0,57.0,41.0,U,2.0,333871.09,1.0,4.0,control
7179464,14.0,175.0,35.5,F,2.0,35163.48,1.0,4.0,control
6202775,5.0,64.0,50.5,U,2.0,138152.12,6.0,9.0,control
5755427,4.0,56.0,34.0,U,2.0,30795.63,1.0,4.0,control
4486779,14.0,172.0,47.0,F,2.0,36317.97,2.0,5.0,control
31502,7.0,84.0,47.5,U,2.0,57208.46,1.0,4.0,control
3996290,5.0,67.0,50.5,U,2.0,52905.35,1.0,4.0,control
8538565,21.0,263.0,66.5,F,2.0,34939.259999999995,1.0,4.0,control
6584763,7.0,92.0,55.5,U,3.0,44882.65,6.0,9.0,control
6935374,28.0,338.0,53.5,F,2.0,43840.09,2.0,5.0,control
7402656,6.0,80.0,34.0,U,2.0,51075.94,3.0,6.0,control
310366,15.0,182.0,59.0,M,2.0,274195.13,2.0,5.0,control
4428440,11.0,133.0,32.5,F,2.0,117070.39,0.0,3.0,control
1915796,21.0,253.0,52.0,M,2.0,317877.63,1.0,4.0,control
5776661,14.0,172.0,36.0,M,2.0,24912.32,3.0,6.0,control
9072281,5.0,60.0,25.0,U,2.0,30048.32,1.0,4.0,control
5238028,33.0,406.0,75.5,F,2.0,26401.7,2.0,5.0,control
8666113,9.0,118.0,40.0,M,2.0,96277.57,2.0,5.0,control
467367,22.0,267.0,62.5,F,3.0,62624.25,5.0,8.0,control
6679700,6.0,82.0,41.5,U,2.0,47825.77,2.0,5.0,control
2287580,23.0,281.0,70.5,M,2.0,166151.59000000003,3.0,6.0,control
8548776,21.0,258.0,86.5,F,2.0,223285.83,0.0,3.0,control
7690616,19.0,231.0,44.0,M,3.0,65240.16,6.0,9.0,control
1860239,18.0,227.0,37.0,F,3.0,123108.06,2.0,5.0,control
1651717,6.0,79.0,26.5,U,2.0,37772.8,3.0,6.0,control
4530468,7.0,85.0,61.0,U,2.0,69966.66,2.0,5.0,control
9206760,4.0,59.0,48.5,U,3.0,53107.0,5.0,8.0,control
2047876,9.0,109.0,71.0,M,2.0,70196.36,6.0,9.0,control
1828012,17.0,204.0,37.5,U,2.0,144102.39,0.0,3.0,control
5786829,8.0,105.0,26.5,M,3.0,87853.88,2.0,5.0,control
7169843,17.0,210.0,62.0,M,2.0,42671.4,2.0,5.0,control
7453339,12.0,152.0,48.0,F,2.0,119049.17,6.0,9.0,control
9659796,27.0,324.0,82.0,F,3.0,1385430.8199999998,6.0,9.0,control
1901992,6.0,75.0,61.5,U,2.0,90487.75,3.0,6.0,control
7375067,6.0,83.0,44.0,U,4.0,213837.07,6.0,9.0,control
5534302,4.0,54.0,66.0,U,2.0,60516.33,6.0,9.0,control
416876,6.0,76.0,65.5,F,2.0,291392.27,6.0,9.0,control
862662,33.0,398.0,60.5,F,2.0,2410753.25,6.0,9.0,control
3787488,19.0,230.0,54.0,M,2.0,41486.88,5.0,8.0,control
5746278,11.0,132.0,36.5,M,2.0,173581.65000000002,3.0,6.0,control
1051623,23.0,279.0,26.0,M,2.0,44656.49,4.0,7.0,control
6096204,10.0,129.0,77.0,M,2.0,98436.62,5.0,8.0,control
4481832,10.0,127.0,43.0,M,2.0,160591.99,4.0,7.0,control
8987981,4.0,57.0,56.5,U,2.0,49160.4,3.0,6.0,control
9279103,8.0,103.0,58.0,U,2.0,72836.01999999999,3.0,6.0,control
1666873,4.0,59.0,51.0,U,2.0,40720.25,2.0,5.0,control
2355414,5.0,70.0,26.0,U,2.0,29043.63,1.0,4.0,control
4608580,12.0,155.0,52.5,M,2.0,89402.97,6.0,9.0,control
6102201,9.0,112.0,58.0,M,2.0,559296.66,4.0,7.0,control
